Industry,investment_type,SubIndustry,ProductServiceType,name,Unicorn,org_name,cb_url,rank,legal_name,roles,homepage_url,country_code,region,city,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,last_funding_on,closed_on,employee_count,logo_url,alias1,primary_role,num_exits,funding_round_uuid,org_country_code,announced_on,raised_amount_usd,post_money_valuation_usd,post_money_valuation,investor_count,investor_name,investor_type,is_lead_investor,investor_country_code,investor_types,investor_investment_count,investor_total_funding_usd,is_lead_investor_name,featured_job_title,acquirer_name,acquisition_type,acquired_on,stock_exchange_symbol,stock_symbol,went_public_on,valuation_price_usd,money_raised_usd,funding_year,founded_year,acquired_year,went_public_year,country_name(CHN),country_name,country_name_full,Post Money Value
儲能,Seed,電池循環經濟,"電池回收再利用,二次生命電池",Cara7,,Cara7,https://www.crunchbase.com/organization/cara7,512516.0,,company,https://www.cara7.com,FRA,Ile-de-France,Paris,operating,Cara7 certifies electric vehicle battery health and enhances resale value.,"Battery,Electric Vehicle,Manufacturing","Energy,Manufacturing,Transportation",1.0,,2021-01-01,2022-01-28,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ec070f7892304c898f32facbe25e3302,,company,,37e5c675-6fb1-4db6-abc7-1941383000ef,FRA,2022-01-28,,,,,,,,,,,,,,,,,,,,,,2022.0,2021.0,,,法國,France,France,
儲能,Angel,"電化學儲能,儲能系統整合","鈉離子電池,固態電池,鋰硫電池,金屬空氣電池,設備供應安裝,系統整合,儲能專案開發與營運商",Jinxin Xinneng,,Jinxin Xinneng,https://www.crunchbase.com/organization/jinxin-xinneng,858914.0,"Kunshan Jinxin New Energy Co., Ltd.",company,http://www.zgjinxin.cn/,CHN,Anhui,Kunshan,operating,Jinxin Xinneng is a high-tech firm in the field of new energy batteries.,"Battery,Manufacturing","Energy,Manufacturing",1.0,,2009-01-01,2023-05-29,,,https://images.crunchbase.com/image/upload/t_cb-default-original/dunt0og7wcpw501ljujr,Jinxin New Energy,company,,e7881a5b-5b92-435a-afd5-759d05c96b2d,CHN,2023-05-29,,,,1.0,Kshuyu,organization,,CHN,,1.0,,Kshuyu,,,,,,,,,,2023.0,2009.0,,,中國,China,Peoples Republic of China2,
儲能,Angel,"電化學儲能,電池循環經濟","鋰硫電池,電池回收再利用,二次生命電池",Su Li Technology,,Su Li Technology,https://www.crunchbase.com/organization/su-li-technology,755898.0,"Changzhou Su Li Technology Co., Ltd.",company,,CHN,Jiangsu,Yangzhou,operating,"Su Li Technology is specialized in the energy material sector for the development, and manufacture of lithium battery cathode materials.","Battery,Manufacturing","Energy,Manufacturing",1.0,,2022-01-01,2023-04-24,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ef2gjcex9sx6ituiaqpd,Changzhou Su Li Technology,company,,b13eb3ee-ca62-4443-b6d8-22b2385497f1,CHN,2023-04-24,,,,3.0,Suzhou TAA Ultra Clean Technology,organization,,CHN,,2.0,,,,,,,,,,,,2023.0,2022.0,,,中國,China,Peoples Republic of China2,
儲能,Others,電池循環經濟,"電池回收再利用,二次生命電池",Bijliride,,Bijliride,https://www.crunchbase.com/organization/bijliride,408331.0,Bijliride Private Limited,company,https://bijliride.com,IND,Andhra Pradesh,Hyderabad,operating,"Bijliride is an environmentally friendly, cost-effective, and convenient E2W rental option.","Battery,Delivery Service,Railroad,Transportation","Energy,Transportation",1.0,,2020-01-01,2023-04-13,,,https://images.crunchbase.com/image/upload/t_cb-default-original/polacsdrxo1j7p8sad8n,,company,,5e01be70-df85-4524-939f-b127185a1b93,IND,2023-04-13,,,,1.0,T-Hub,organization,,IND,,82.0,,T-Hub,,,,,,,,,,2023.0,2020.0,,,印度,India,India,
儲能,Debt,"電池循環經濟,儲能系統整合","二次生命電池,設備供應安裝",Modual,,Modual,https://www.crunchbase.com/organization/modual,476595.0,Modual AG,company,https://modual.ch,CHE,Schwyz,Brunnen,operating,Modual is a pioneering sustainable energy storage company focuses on second-life battery solutions.,"Battery,Energy",Energy,1.0,,2021-01-01,2024-12-02,,,https://images.crunchbase.com/image/upload/t_cb-default-original/6f6175911c1d4a04b92fcf87514fef5a,,company,,fcc50aff-2c8a-4a83-b668-1416b3cab7c9,CHE,2024-12-02,,,,1.0,Technology Fund,organization,,CHE,venture_capital,52.0,,Technology Fund,Co-Founder,,,,,,,,,2024.0,2021.0,,,瑞士,Switzerland,Switzerland,
儲能,Seed,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",Big Ass Battery,,Big Ass Battery,https://www.crunchbase.com/organization/big-ass-battery,253274.0,Big Ass Battery B.V,company,https://bigassbattery.com/,NLD,Noord-Brabant,Nuenen,operating,Big Ass Battery offers mobile clean energy storage solutions to power anywhere.,"Battery,Electrical Distribution",Energy,1.0,,2021-01-01,2023-04-05,,,https://images.crunchbase.com/image/upload/t_cb-default-original/fmhtkiwydpmfhrdf1r4q,,company,,935a7856-250e-4ab3-a7de-9ab77d2b1020,NLD,2023-04-05,,,,1.0,Yard Energy Group,organization,,NLD,venture_capital,4.0,,Yard Energy Group,,,,,,,,,,2023.0,2021.0,,,荷蘭,Netherlands,Netherlands,
儲能,Series A,"電化學儲能,電池循環經濟,儲能系統整合","鈉離子電池,固態電池,鋰硫電池,金屬空氣電池,液流電池,電池回收再利用,二次生命電池,設備供應安裝",Bowei New Energy,,Bowei New Energy,https://www.crunchbase.com/organization/bowei-new-energy,1575908.0,"Hunan Bowei New Energy Technology Co., Ltd.",company,http://www.hnbowei.cn,CHN,Fujian,Hunan,operating,Bowei New Energy is a national high-tech company that specializes in the manufacturing and distribution of negative electrode materials.,"Battery,Manufacturing","Energy,Manufacturing",1.0,,2017-11-01,2024-10-23,,,https://images.crunchbase.com/image/upload/t_cb-default-original/b2db72f2a1724ff69d85400c77274151,铂威新能源,company,,3047cbf4-1a61-4691-9218-872922df5774,CHN,2024-10-23,,,,3.0,Luwei Capital,organization,,,,1.0,,Luwei Capital,,,,,,,,,,2024.0,2017.0,,,中國,China,Peoples Republic of China2,
儲能,Seed,電化學儲能,固態電池,Huize,,Huize,https://www.crunchbase.com/organization/huize-aca4,312065.0,"Zhongke Deep Blue Huize New Energy (Changzhou) Co., Ltd",company,,CHN,Zhejiang,Changzhou,operating,Huize is a solid-state lithium-ion battery manufacturer and developer company.,"Battery,Manufacturing","Energy,Manufacturing",2.0,,2022-04-01,2025-08-22,,,https://images.crunchbase.com/image/upload/t_cb-default-original/a316b8b143744551b2d83d69e786549d,Zhongke Shenlan Huize,company,,1b2119a4-a4ba-4b36-abd4-14d203d834c4,CHN,2024-10-21,,,,5.0,Huiyu Investment,organization,,HKG,venture_capital,6.0,,Temasek Holdings,,,,,,,,,,2024.0,2022.0,,,中國,China,Peoples Republic of China2,
儲能,Series Unknown,化學儲能,電轉氫,Shunhua New Energy,,Shunhua New Energy,https://www.crunchbase.com/organization/shunhua-new-energy,458161.0,"Shanghai Shunhua New Energy System Co., Ltd.",company,http://www.sunwise.sh.cn/,CHN,Shanghai,Shanghai,operating,"Shunhua is engaged in the system design, application, and technical services for hydrogen energy , nuclear energy, and distributed energy.","Energy,Energy Efficiency,Energy Management,Energy Storage,Machinery Manufacturing","Energy,Manufacturing,Sustainability",1.0,,2004-01-01,2022-01-07,,,https://images.crunchbase.com/image/upload/t_cb-default-original/eoxjkf6nflq5fpaklvwz,Sunwise,company,,1b856f64-72b3-4927-a286-aa46a15ec9e0,CHN,2022-01-07,,,,1.0,Sinopec Capital,organization,,CHN,venture_capital,27.0,,Sinopec Capital,,,,,,,,,,2022.0,2004.0,,,中國,China,Peoples Republic of China2,
儲能,Angel,電化學儲能,鈉離子電池,Pangu New Energy,,Pangu New Energy,https://www.crunchbase.com/organization/pangu-new-energy,467442.0,"Shenzhen Pangu Naxiang New Energy Co., Ltd.",company,https://paragonage.com/,CHN,Guangdong,Shenzhen,operating,"Pangu New Energy focuses on the research, development, manufacturing, and distribution of sodium ion batteries and modules.","Battery,Manufacturing","Energy,Manufacturing",2.0,,2022-01-01,2023-09-11,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ql4oniu2f8yqhoioukwb,Shenzhen Pangu Naxiang New Energy.,company,,edcae302-1816-48e4-9e90-68675f2995ca,CHN,2023-06-12,,,,5.0,Shenzhen Senior Technology Material,organization,,CHN,,1.0,,,,,,,,,,,,2023.0,2022.0,,,中國,China,Peoples Republic of China2,
儲能,Seed,"電化學儲能,化學儲能","液流電池,電轉氫",RFC Power,,RFC Power,https://www.crunchbase.com/organization/rfc-power,366919.0,RFC Power limited,company,http://rfcpower.com/,GBR,England,London,operating,RFC Power is a developer of flow battery systems.,"Battery,Energy",Energy,3.0,,2017-01-01,2023-02-02,,,https://images.crunchbase.com/image/upload/t_cb-default-original/sikhwnpfdtmf805cwslo,,company,,fb61b4b6-d98b-41d2-9b4d-264cb0212133,GBR,2020-01-21,,,,1.0,IP Group,organization,,GBR,venture_capital,292.0,30000000.0,IP Group,Co-Founder and Shareholder,,,,,,,,,2020.0,2017.0,,,英國,UK,United Kingdom of Great Britain and Northern Ireland14,
儲能,Series Unknown,儲能系統整合,設備供應安裝,Exencell,,Exencell,https://www.crunchbase.com/organization/exencell,566954.0,"Shenzhen Exxon New Energy Technology Co., Ltd.",company,http://exencell.com/,CHN,Guangdong,Shenzhen,operating,"Exencell is a high-tech enterprise integrating design, production and sales of new energy lithium-ion batteries and sodium-ion batteries.","Battery,Manufacturing","Energy,Manufacturing",1.0,,2021-01-01,2023-06-06,,,https://images.crunchbase.com/image/upload/t_cb-default-original/tw6mw2ccafv6o2x0deoa,Exxon New Energy,company,,bd5896f9-fcfc-4c04-96e6-75494b46b2be,CHN,2023-06-06,,,,1.0,Gree Electric Appliance,organization,,CHN,,9.0,7500000000.0,Gree Electric Appliance,,,,,,,,,,2023.0,2021.0,,,中國,China,Peoples Republic of China2,
儲能,Pre-Seed,化學儲能,電轉氫,Green Independence,,Green Independence,https://www.crunchbase.com/organization/green-independence,294392.0,Green Independence srl,company,https://www.greenindependence.eu/,ITA,Puglia,Brindisi,operating,Green Independence is a climate tech startup that wants to provide affordable and accessible green energy and clean water at source.,"CleanTech,Energy Storage,Renewable Energy","Energy,Sustainability",1.0,,2020-08-03,2021-11-30,,,https://images.crunchbase.com/image/upload/t_cb-default-original/v1507045707/t45cixfoitmrd8wm62of.jpg,GI,company,,b20d4ada-45c7-4a2a-8887-30f4830f8c39,ITA,2021-11-30,,,,2.0,Plug and Play,organization,,USA,"accelerator,co_working_space,university_program,venture_capital",2219.0,2000000.0,,Founder,,,,,,,,,2021.0,2020.0,,,義大利,Italy,Italy,
儲能,Pre-Seed,"電化學儲能,電池循環經濟,儲能系統整合","鋰硫電池,電池回收再利用,設備供應安裝",Electric Fuel,,Electric Fuel,https://www.crunchbase.com/organization/electric-fuel,290163.0,Electric Fuel Ltd.,company,https://electric-fuel.com/,ISR,Yerushalayim,Bet Shemesh,operating,Electric Fuel makes battery swapping stations.,"Battery,Facility Management","Energy,Real Estate",1.0,,2017-01-01,2020-03-26,,,,,company,,ebc289f5-0c60-489b-a17f-e0cdf1e67fba,ISR,2020-03-26,,,,1.0,Electropreneur Park,organization,,IND,incubator,37.0,,Electropreneur Park,,,,,,,,,,2020.0,2017.0,,,以色列,Israel,Israel,
儲能,Seed,化學儲能,電轉氫,SiriNor,,SiriNor,https://www.crunchbase.com/organization/sirinor,283892.0,,company,https://www.sirinor.com/,NOR,Rogaland,Stavanger,operating,SiriNor is a component manufacturing company that specializes in electric jet engines to eliminate greenhouse gas emissions.,"Aerospace,Hydroelectric,Manufacturing,Sustainability","Energy,Manufacturing,Science and Engineering,Sustainability",1.0,,2021-01-01,2023-01-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/b8c20db865f34fcd8d5092a8aeb5e578,,company,,7fd21d3d-9f07-43bf-8cdf-4dbcade54f30,NOR,2023-01-01,,,,1.0,Shell E4,organization,,IND,accelerator,46.0,,,,,,,,,,,,2023.0,2021.0,,,挪威,Norway,Norway,
儲能,Pre-Seed,電池循環經濟,"電池回收再利用,二次生命電池",GridXenergy,,GridXenergy,https://www.crunchbase.com/organization/gridxenergy,321457.0,Movio Technologies Private Limited,company,https://gridxenergy.in/,IND,Delhi,Delhi,operating,"GridXenergy offers multiple electric vehicle charging options including home charging, public charging, and swap batteries.","Battery,Clean Energy,Renewable Energy","Energy,Sustainability",1.0,,2021-01-01,2022-01-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/b0cb3733732a4c008b308af0c1ffbeb8,Movio Mobility,company,,4e7d75dd-24c2-4af3-a78a-168f72e813e1,IND,2022-01-01,,,,1.0,TIDES Business Incubator,organization,,IND,"accelerator,incubator",26.0,,,,,,,,,,,,2022.0,2021.0,,,印度,India,India,
儲能,Post IPO,"電化學儲能,儲能系統整合","鈉離子電池,固態電池,鋰硫電池,金屬空氣電池,液流電池,設備供應安裝,系統整合,儲能專案開發與營運商",Guangdong Lyric Robot Intelligent Equipment,,Guangdong Lyric Robot Intelligent Equipment,https://www.crunchbase.com/organization/guangdong-lyric-robot-intelligent-equipment,315867.0,"Guangdong Lyric Robot Automation Co., Ltd.","company,investor",https://lyric-robot.com,CHN,Guangdong,Huizhou,ipo,"Guangdong Lyric Robot Intelligent Equipment researches, develops, sells, and manufactures intelligent and automated equipment.","Battery,Industrial,Industrial Automation,Manufacturing","Energy,Manufacturing,Science and Engineering",1.0,,2019-01-01,2024-01-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ef54ukh07eiad26wfpe9,Lyric Robot,investor,,a8e34671-1340-411a-beac-f6013cd46885,CHN,2024-01-01,,,,1.0,Winzac Capital,organization,,CHN,venture_capital,18.0,,,,,,,sse,688499,2021-07-01,,,2024.0,2019.0,,2021.0,中國,China,Peoples Republic of China2,
儲能,Series Unknown,化學儲能,"電轉氫,合成甲烷,綠氨",Hanseatic Energy Hub,,Hanseatic Energy Hub,https://www.crunchbase.com/organization/hanseatic-energy-hub,495903.0,Hanseatic Energy Hub GmbH,company,https://www.hanseatic-energy-hub.de,DEU,Hamburg,Hamburg,operating,"Hanseatic Energy Hub is a terminal offering liquefied natural gases, bio-liquefied natural gases, and synthetic natural gas.","Energy,Energy Storage,Oil and Gas","Energy,Natural Resources",1.0,,2018-01-01,2023-09-27,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ymwgouhao43tkip7budn,HEH,company,,16de0b14-d692-4f3d-8f62-3a6d633d1c93,DEU,2023-09-27,,,,1.0,Enagas,organization,,ESP,,5.0,,Enagas,,,,,,,,,,2023.0,2018.0,,,德國,Germany,Germany,
儲能,Seed,電池循環經濟,"電池回收再利用,二次生命電池",Electica Energy,,Electica Energy,https://www.crunchbase.com/organization/electica-energy,466915.0,,company,https://www.electica.in/,IND,Madhya Pradesh,Indore,operating,Electica Energy provides a promising battery swapping solution to overcome some of the challenges faced by electric vehicle owners in India.,"Battery,Electric Vehicle,Logistics,Supply Chain Management,Transportation","Energy,Transportation",1.0,,2022-01-01,2024-01-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/dc6f8b36372e42c38b4db3306e76821d,,company,,1068d068-361a-439e-ae32-10c4df5f8702,IND,2024-01-01,,,,1.0,IIT Mandi Catalyst,organization,,IND,incubator,311.0,,,,,,,,,,,,2024.0,2022.0,,,印度,India,India,
儲能,Seed,儲能系統整合,設備供應安裝,Rebelvolt,,Rebelvolt,https://www.crunchbase.com/organization/rebelvolt,344246.0,Rebelvolt Oy,company,https://rebelvolt.com,,,,operating,"Replacing diesel generators with e-Generators, big batteries","Battery,Construction,Energy,Military","Energy,Government and Military,Information Technology,Real Estate",1.0,,2023-11-01,2025-08-06,,,https://images.crunchbase.com/image/upload/t_cb-default-original/4d7ee604cf6e4da7b75f4ee4c14a61c9,,company,,e1d46744-0b6d-4f94-93be-48cd4d51f301,,2025-08-06,,,,4.0,Meri Heikkinen,person,,,angel,1.0,,Gorilla Capital,,,,,,,,,,2025.0,2023.0,,,,,,
儲能,Seed,化學儲能,電轉氫,Hydrogen Pure Energy,,Hydrogen Pure Energy,https://www.crunchbase.com/organization/hydrogen-pure-energy,1095717.0,"Shaanxi Hydrogen Pure Energy Technology Co., Ltd.",company,,,,,operating,Hydrogen Pure Energy is a high-tech company that provides solid-state hydrogen storage technology system solutions.,"Energy,Energy Storage,Hydroelectric","Energy,Sustainability",1.0,,2021-10-01,2024-09-17,,,,氢纯能源,company,,27ee65fd-e9c2-451a-b463-7666349b73e4,,2024-09-17,,,,1.0,Shaanxi Cankun Environmental Protection Technology,organization,,,,1.0,,Shaanxi Cankun Environmental Protection Technology,,,,,,,,,,2024.0,2021.0,,,,,,
儲能,Angel,電化學儲能,鈉離子電池,SIMT Nayuan New Materials,,SIMT Nayuan New Materials,https://www.crunchbase.com/organization/simt-nayuan-new-materials,1232749.0,,company,,,,,operating,SIMT Nayuan New Materials is a manufacturer of sodium-electric cathode materials.,"Advanced Materials,Battery,Manufacturing","Energy,Manufacturing,Science and Engineering",1.0,,2022-03-01,2023-09-06,,,,,company,,d44f1783-ece6-463f-9298-3800c2b90a12,,2023-09-06,,,,2.0,Jinjue Capital,organization,,,venture_capital,2.0,,,,,,,,,,,,2023.0,2022.0,,,,,,
儲能,Others,化學儲能,電轉氫,AMX LAB,,AMX LAB,https://www.crunchbase.com/organization/amx-lab,985260.0,"AMX LAB CO., LTD.",company,,,,,operating,"Manufacturer of fuel cells: empowering drones, ships, and autos with next-gen power","Battery,Drones,Electronics,Manufacturing","Consumer Electronics,Consumer Goods,Energy,Hardware,Manufacturing",1.0,,2019-12-24,2021-05-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/kybvzwl2z6wpzn8kmf9s,,company,,103f78c4-fdd0-4ba0-9895-f03da8362cef,,2021-05-01,,,,2.0,Sunbo Angel Partners,organization,,KOR,"accelerator,venture_capital",73.0,,,,,,,,,,,,2021.0,2019.0,,,,,,
儲能,Undisclosed,儲能系統整合,"系統整合,儲能專案開發與營運商",Electric Hydrogen Intelligent Transport,,Electric Hydrogen Intelligent Transport,https://www.crunchbase.com/organization/electric-hydrogen-intelligent-transport,1078144.0,,company,,,,,operating,Electric Hydrogen Intelligent Transport offers digital logistics solutions.,"Information Services,Logistics,Supply Chain Management","Information Technology,Transportation",1.0,,2022-11-30,2024-12-12,,,,DianHydrogen Intelligent Logistics,company,,3f720d69-0945-42f5-9d9a-9a1c49445a69,,2024-12-12,,,,1.0,"HAND Enterprise Solutions Co., Ltd",organization,,CHN,,1.0,,"HAND Enterprise Solutions Co., Ltd",,,,,,,,,,2024.0,2022.0,,,,,,
儲能,Seed,"電化學儲能,儲能系統整合","鈉離子電池,固態電池,鋰硫電池,金屬空氣電池,液流電池,設備供應安裝",Henghui Keyuan,,Henghui Keyuan,https://www.crunchbase.com/organization/henghui-keyuan,759449.0,"Henghui Keyuan (Xian) New Energy Technology Co., Ltd.",company,,,,,operating,Henghui Keyuan is the next generation of disruptors in the electrochemical energy storage battery business.,"Battery,Energy Storage",Energy,1.0,,2023-01-01,2024-12-09,,,https://images.crunchbase.com/image/upload/t_cb-default-original/d4360eae00d747d780558505d52768fb,"Henghui Keyuan (Xi'an) New Energy Technology Co., Ltd.",company,,91f7d744-7363-4af4-b986-27f6b66883e6,,2024-12-09,,,,1.0,LongRiver Investments,organization,,CHN,venture_capital,16.0,,LongRiver Investments,,,,,,,,,,2024.0,2023.0,,,,,,
儲能,Seed,"機械儲能,儲能系統整合","空氣儲能,系統整合,儲能專案開發與營運商",BaroMar,,BaroMar,https://www.crunchbase.com/organization/baromar,411611.0,,company,http://baro-mar.com,,,,operating,BaroMars energy storage technology enables the utilization of wind and solar power for a consistent and reliable supply of electricity.,"Energy Storage,Renewable Energy,Wind Energy","Energy,Natural Resources,Sustainability",1.0,,2022-01-01,2023-03-25,,,https://images.crunchbase.com/image/upload/t_cb-default-original/bhgfwqx237lsd50i2mao,,company,,76ff0de2-6d59-4ec9-b40a-382efc690b7e,,2023-03-25,,,,,,,,,,,,,,,,,,,,,,2023.0,2022.0,,,,,,
